"chapter_index","chapter","dialogue_index","line_index","speaker","line"
"16","The Monolith","14","0","Lune","We’re… outside?"
"16","The Monolith","14","1","Maelle","She’s there– I can feel her."
"16","The Monolith","14","2","Monoco","We need to be as prepared as possible. Once we go up, there’s no turning back."
"16","The Monolith","15","0","Maelle","That’s her. The Paintress."
"16","The Monolith","15","1","Sciel","She looks like the Curator."
"16","The Monolith","15","2","Lune","Renoir. He mentioned the Curator’s wife. She’s the Paintress?"
"16","The Monolith","15","3","The Paintress","You’ve come– back– But the fire– Are you really here? Or is He–? Oh… is he playing tricks again? Alicia…"
"16","The Monolith","15","4","Lune","Alicia?"
"16","The Monolith","15","5","The Paintress","Your face–"
"16","The Monolith","15","6","Maelle","My face? What about my face? Are you going to burn it again?"
"16","The Monolith","15","7","Lune","Alicia’s your daughter."
"16","The Monolith","15","8","Sciel","And Maelle reminds you of her. The daughter you lost."
"16","The Monolith","15","9","The Paintress","Come along. Let’s go home."
"16","The Monolith","15","10","Verso","Yes. You need to go home."
"16","The Monolith","15","11","The Paintress","This is another trick. She’s not Alicia. You are not my Verso."
"16","The Monolith","15","12","Verso","No, Verso’s dead."
"16","The Monolith","15","13","The Paintress","No, no, you are HIS creations, not mine. You will not take this Canvas from me!"
"16","The Monolith","15","14","Verso","This is what we created the Expeditions for."
"16","The Monolith","15","15","Lune","Tomorrow comes."
"16","The Monolith","15","16","The Paintress","How cruel of your father to use you like this."
"16","The Monolith","16","0","Verso","Merde! I don’t like this. Esquie! Look what I found."
"16","The Monolith","16","1","Esquie","Oooooh! SOARRIE! Whoooohooo! All aboard!"
"16","The Monolith","16","2","Lune","Let’s go."
"16","The Monolith","16","3","The Paintress","Renoir can grieve however he likes. But I get to grieve my own way."
