"chapter_index","chapter","dialogue_index","line_index","speaker","line"
"4","Flying Waters","0","0","Gustave","68. Elodie’s expedition."
"4","Flying Waters","0","1","Lune","You know the commanders of every expedition?"
"4","Flying Waters","0","2","Gustave","Expedition 68. Their boat was blown into the air by a storm. Lumière lost sight of it, but assumed they crashed on the continent."
"4","Flying Waters","0","3","Lune","And they survived. The storm, at least."
"4","Flying Waters","0","4","Gustave","Alright, let’s keep moving. We’ve found the “weird corals.” Maelle must be close by."
"4","Flying Waters","2","0","Gustave","Over there! A hut."
"4","Flying Waters","2","1","Lune","Slow down, we don’t know what’s inside yet."
"4","Flying Waters","2","2","Gustave","Look, there’s a door inside."
"4","Flying Waters","2","3","Lune","Seems empty. Let’s go. Someone lives her– Fuck!"
"4","Flying Waters","3","0","Lune","Where are we? This is–"
"4","Flying Waters","3","1","Gustave","MAELLE!"
"4","Flying Waters","4","0","Gustave","Maelle?"
"4","Flying Waters","4","1","Maelle","Gustave? Are you real? Ooof. Well, you sure smell real enough."
"4","Flying Waters","4","2","Gustave","No, I don’t. I’m sorry. I thought that y– On the beach, I saw you and I… I couldn’t… I’m sorry, I’m so sorry. I shoul– I should’ve– I should’ve come for you, and…"
"4","Flying Waters","4","3","Maelle","It’s okay. It’s okay. We made it."
"4","Flying Waters","4","4","Gustave","I was worried."
"4","Flying Waters","4","5","Lune","How did you end up here?"
"4","Flying Waters","4","6","Maelle","I don’t know– It’s all a blur. I remember everyone at the beach. Then I woke up here. With– with him. He’s been helping me a lot. He reinforced all my Pictos."
"4","Flying Waters","4","7","Lune","What is he?"
"4","Flying Waters","4","8","Maelle","I’m not sure, he doesn’t really talk."
"4","Flying Waters","4","9","Lune","The chroma around him. It’s… it’s quite different from the Nevrons."
