"chapter_index","chapter","dialogue_index","line_index","speaker","line"
"1","Festival de l’Expédition","18","0","Tristan","I just finished calibrating the Lumina Converter. We can launch test runs as soon as we land."
"1","Festival de l’Expédition","18","1","Gustave","Perfect."
"1","Festival de l’Expédition","18","2","Tristan","Hey. Does Lune seem preoccupied to you? She’s been distant lately."
"1","Festival de l’Expédition","18","3","Gustave","Well. It’s Lune."
"1","Festival de l’Expédition","18","4","Tristan","Mm. This feels different."
"1","Festival de l’Expédition","18","5","Gustave","I haven’t noticed anything, but you know her better. Have you talked to her?"
"1","Festival de l’Expédition","18","6","Tristan","Nah, she doesn’t like people prying. I’ve known her since we were six. She hates personal questions."
"1","Festival de l’Expédition","18","7","Gustave","Ah right, you were both apprenticed to her parents."
"1","Festival de l’Expédition","18","8","Tristan","Yeaahh. Let’s just say, they ran a tight ship."
"1","Festival de l’Expédition","18","9","Gustave","Mmm. I can imagine."
"1","Festival de l’Expédition","19","0","Bastien","Ready for tomorrow?"
"1","Festival de l’Expédition","19","1","Gustave","Yeah– Been ready. What about you? Heard you were elected “Commander 32.” Congrats."
"1","Festival de l’Expédition","19","2","Bastien","I’ve already claimed Alan’s office. It’s got a nicer view than mine."
"1","Festival de l’Expédition","19","3","Gustave","A view of the Paintress? You’re sicker than I thought."
"1","Festival de l’Expédition","19","4","Bastien","She won’t be there for long."
"1","Festival de l’Expédition","19","5","Gustave","Mmmm. If we– If we fail though…"
"1","Festival de l’Expédition","19","6","Bastien","“When one falls, we continue.” We’ll pick up, and we’ll push on. But I know. We will meet again."
"1","Festival de l’Expédition","20","0","Gustave","I can’t believe you’re working right now."
"1","Festival de l’Expédition","20","1","Lune","Mm. Tristan dragged me here."
"1","Festival de l’Expédition","20","2","Gustave","Is that the final spot? It’s amazing you triangulated Expedition Zero’s landing site."
"1","Festival de l’Expédition","20","3","Lune","Theoretically. I extrapolated from the archives, but… it was 67 years ago. So much of the landscape has changed."
"1","Festival de l’Expédition","20","4","Gustave","I trust your calculations."
"1","Festival de l’Expédition","20","5","Lune","Thanks."
"1","Festival de l’Expédition","20","6","Gustave","It’s a good strategy, retracing their steps. They’re the only expedition with any survivors, and they made it to the Monolith so…"
"1","Festival de l’Expédition","20","7","Lune","Assuming the records are correct, my calculations are correct, that they left clear markers, that the road conditions haven’t changed–"
"1","Festival de l’Expédition","20","8","Gustave","You need a drink."
"1","Festival de l’Expédition","20","9","Lune","Go away, Gustave."
"1","Festival de l’Expédition","21","0","Gustave","Hey."
"1","Festival de l’Expédition","21","1","Catherine","Hey yourself. You ok? Wanna talk about it?"
"1","Festival de l’Expédition","21","2","Gustave","Yeah, umm. Actually, no."
"1","Festival de l’Expédition","21","3","Catherine","That’s ok."
