"chapter_index","chapter","dialogue_index","line_index","speaker","line"
"7","Esquie’s Nest","4","0","Lune","There’s nothing here."
"7","Esquie’s Nest","4","1","François","Who dares enter my lair?? You can’t just walk into someone’s home without knocking. This is incredibly rude."
"7","Esquie’s Nest","4","2","Maelle","Is that– Are you François? He’s just a talking rock!"
"7","Esquie’s Nest","4","3","Gustave","Wait, I thought Florrie was a rock."
"7","Esquie’s Nest","4","4","François","A ROCK! I am NOT a rock, do you have rocks for eyes? You certainly have rocks for BRAINS. I am clearly a TURTLE! ESQUIE! Stop sending hooligans over here."
"7","Esquie’s Nest","4","5","Esquie","Stop being a meanie. They’re nice Mélanie."
"7","Esquie’s Nest","4","6","François","Then keep them on your side of the caves! Now get off my lawn!"
"7","Esquie’s Nest","4","7","Lune","It’s okay, we’ll leave, we’re just here for Florrie."
"7","Esquie’s Nest","4","8","François","So not only are you intruding, you’re here to STEAL? Oh my word. HUMANS! Well! OVER MY DEAD BODY RAAAAHHHH!"
"7","Esquie’s Nest","5","0","François","Ok, let’s us put an end to this foolishness. I need to sleep. Like a turtle."
"7","Esquie’s Nest","5","1","Maelle","All this trouble for a tiny rock."
"7","Esquie’s Nest","5","2","François","Take it, and never come back!"
"7","Esquie’s Nest","5","3","Esquie","Hahahaha, ahh, François, you got smashed!"
"7","Esquie’s Nest","5","4","François","But know I will never stop chasing you."
"7","Esquie’s Nest","5","5","Maelle","But you can’t move…"
"7","Esquie’s Nest","5","6","François","SCRAM!! Hmph, you can give him back his stinking stone, I don’t care. Now, SCRAM!"
"7","Esquie’s Nest","6","0","Lune","François and Esquie are very different from Gestrals and Nevrons."
"7","Esquie’s Nest","6","1","Gustave","You think the Paintress created them too?"
"7","Esquie’s Nest","6","2","Lune","If not, who else?"
"7","Esquie’s Nest","6","3","Sciel","Maybe they came from another world?"
"7","Esquie’s Nest","7","0","Esquie","You got Florrie! That’s not Florrie."
"7","Esquie’s Nest","7","1","Lune","What do you mean, “that’s not Florrie?”"
"7","Esquie’s Nest","7","2","François","Ha! I never HAD Florrie! Your rock is still on the Stone Wave Cliffs!"
"7","Esquie’s Nest","7","3","Esquie","Eeeeh, bah, he got me good."
"7","Esquie’s Nest","7","4","Gustave","Wait, does this mean you won’t help us?"
"7","Esquie’s Nest","7","5","Esquie","If you promise to get me Florrie, then you could be buddies."
"7","Esquie’s Nest","7","6","Lune","Can’t you swim without–Florrie? We saw you flying just now?"
"7","Esquie’s Nest","7","7","Esquie","You’re much too heavy. I need my rocks!"
"7","Esquie’s Nest","7","8","Lune","Your rocks?"
"7","Esquie’s Nest","7","9","Esquie","Alas! I’ve lost them all. I can do MUCH MORE than swim. I can FLY! Into SPAAAAACE! I used to fly all the time with my best friend Verso!"
"7","Esquie’s Nest","7","10","Lune","We’ll help you find your stones."
"7","Esquie’s Nest","7","11","Esquie","Oh, how lovely of you."
"7","Esquie’s Nest","7","12","Gustave","Wait. François said the Stone Wave Cliffs. Where’s that?"
"7","Esquie’s Nest","7","13","Esquie","Allllllllll the way to the north! Just aim for the big “33.” I’ll meet you outside."
