"chapter_index","chapter","dialogue_index","line_index","speaker","line"
"16","The Monolith","18","0","The Paintress","Why?"
"16","The Monolith","18","1","Verso","Rest now. Things’ll be better soon."
"16","The Monolith","18","2","The Paintress","Alicia."
"16","The Monolith","18","3","Sciel","It’s… over. The number–"
"16","The Monolith","18","4","Lune","She’s gone."
"16","The Monolith","18","5","Monoco","It’s done. You’re free. You are all free."
"16","The Monolith","18","6","Maelle","Is this real?"
"16","The Monolith","18","7","Sciel","Yeah. And I’m pretty sure Gustave’s watching over us. Hey, come– Wanna plant it?"
"16","The Monolith","18","8","Lune","Though presumably, there will be no one coming after, right?"
"16","The Monolith","18","9","Sciel","It’s symbolic!"
"16","The Monolith","18","10","Maelle","Let’s… let’s go home."
"16","The Monolith","18","11","Sciel","Yeah."
"16","The Monolith","19","0","Sciel","Still feel immortal?"
"16","The Monolith","19","1","Verso","No less than yesterday."
"16","The Monolith","19","2","Sciel","Shall we test it out?"
"16","The Monolith","19","3","Verso","I appreciate the offer."
"16","The Monolith","19","4","Sciel","Monoco. You’ve been extra quiet since we got to the Monolith."
"16","The Monolith","19","5","Monoco","Have I?"
"16","The Monolith","19","6","Maelle","What now? We go back to Lumière and… life goes on?"
"16","The Monolith","19","7","Sciel","Yeah. Decades and decades in front of us. Guess this is how it feels to be immortal. What do we do now with all this time?"
"16","The Monolith","19","8","Lune","The Expedition might be over… But we’re not done yet. There are so many questions left to answer."
"16","The Monolith","19","9","Esquie","LUMIERE… LUMIERE AHEAD! OOOOH!"
